gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2550136254	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37415386	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.326597	72.22444	1.0						2020-01-04T14:04:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37415386			2020-01-09T02:00:06Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:11:15.827Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550132518	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37415236	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.32754	72.227137	1.0						2020-01-04T15:01:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37415236			2020-01-09T01:54:44Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:11:30.532Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550100945	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37325785	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.314853	72.26172	2.0						2020-01-04T17:47:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37325785			2020-01-06T03:40:47Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:11:36.916Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550092785	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37297573	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.255613	72.27342	31.0						2020-01-05T11:03:00Z	5	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37297573			2020-01-05T11:59:49Z	CC_BY_NC_4_0	Владимир	Владимир			2020-01-23T00:11:43.262Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550088081	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37306174	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.231097	72.340456	244.0						2020-01-05T13:04:00Z	5	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37306174			2020-01-05T18:04:48Z	CC_BY_NC_4_0	Владимир	Владимир			2020-01-23T00:09:45.841Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550047734	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37423465	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.326973	72.228375	1.0						2020-01-04T14:39:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37423465			2020-01-09T11:17:40Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:10:21.648Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550025587	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37290908	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	56.965666	72.620844	1.0						2020-01-03T15:15:00Z	3	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37290908			2020-01-05T04:53:52Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:10:00.320Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550022366	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37415514	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.326873	72.224949	1.0						2020-01-04T14:04:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37415514			2020-01-09T02:04:35Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:10:22.433Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550017681	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37264030	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Bashkortostan			28eb1a3f-1c15-4a95-931a-4af90ecb574d	55.453831	56.518423	8.0						2020-01-03T16:49:00Z	3	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37264030			2020-01-07T16:34:49Z	CC_BY_NC_4_0	Damir Yumagulov / Дамир Юмагулов	Damir Yumagulov / Дамир Юмагулов			2020-01-23T00:10:14.535Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2550011718	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37328246	Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea obovata		SPECIES	Picea obovata Ledeb.	Picea obovata		RU		Omsk			28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.328049	72.24791	2.0						2020-01-04T16:46:00Z	4	1	2020	5284765	5284765	HUMAN_OBSERVATION	iNaturalist	Observations	37328246			2020-01-06T05:10:19Z	CC_BY_NC_4_0	olegdavydov	olegdavydov			2020-01-23T00:10:16.366Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
