gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
615370704	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Chaprot N; Hunza/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	36.25	74.28	50000.0		3150.0				1989-07-27T00:00:00Z	27	7	1989	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-37737		B. Dickoré		CC_BY_NC_4_0		Bosshard, Klötzli & Schaffner (Coll. GOET)			2020-01-23T02:19:00.659Z		GEODETIC_DATUM_ASSUMED_WGS84
615370703	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Minapin; Hunza/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	36.23	74.55	50000.0		3200.0				1974-07-22T00:00:00Z	22	7	1974	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-38906		B. Dickoré		CC_BY_NC_4_0		F.Gartner (Coll. GZU)			2020-01-23T02:19:00.682Z		GEODETIC_DATUM_ASSUMED_WGS84
615370702	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Naltar Vy., Jagot; Gilgit, Naltar Vy./Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	36.17	74.17	50000.0		3400.0				1974-07-20T00:00:00Z	20	7	1974	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-38905		B. Dickoré		CC_BY_NC_4_0		F.Gartner (Coll. GZU)			2020-01-23T02:19:00.675Z		GEODETIC_DATUM_ASSUMED_WGS84
615370700	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		IN	Kulu; Himachal Pr., Kulu				dc3f994e-bd32-4714-8d88-6fb895fb48cc									1989-08-17T00:00:00Z	17	8	1989	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-86158		B. Dickoré		CC_BY_NC_4_0		L.Klimes & M.Srùtek (Coll. Klimes)			2020-01-23T02:19:01.054Z		
615370699	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Mushkin Forest; Astor, Da/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.48	74.77	50000.0		2900.0				1993-07-21T00:00:00Z	21	7	1993	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-75812		B. Dickoré		CC_BY_NC_4_0		U.Schickhoff (Coll. MSB)			2020-01-23T02:18:58.556Z		GEODETIC_DATUM_ASSUMED_WGS84
615370698	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Raikot Vy.; Chilas, Ra/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.38	74.57	50000.0		3230.0								5284834	5284834	OBSERVATION	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-75811				CC_BY_NC_4_0		(Schickhoff)			2020-01-23T02:18:58.551Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
615370697	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Raikot Vy.; Chilas, Ra/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.38	74.57	50000.0		3220.0								5284834	5284834	OBSERVATION	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-75810				CC_BY_NC_4_0		(Schickhoff)			2020-01-23T02:18:58.525Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
615370696	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Gor, Chamuri; Chilas, Go/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.53	74.52	50000.0		2900.0								5284834	5284834	UNKNOWN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-75809				CC_BY_NC_4_0		Troll			2020-01-23T02:18:58.587Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
615370695	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Gor; Chilas, Go/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.53	74.52	50000.0		3230.0								5284834	5284834	OBSERVATION	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-75808				CC_BY_NC_4_0		(Schickhoff)			2020-01-23T02:19:00.983Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
615370694	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Gor; Chilas, Go/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.53	74.52	50000.0		2900.0								5284834	5284834	OBSERVATION	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-75807				CC_BY_NC_4_0		(Dickoré)			2020-01-23T02:19:00.976Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
615370693	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Babusar Vy.; Chilas/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.3	74.03	50000.0		2700.0								5284834	5284834	OBSERVATION	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-75806				CC_BY_NC_4_0		(Dickoré)			2020-01-23T02:19:00.990Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
615370690	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Chichi Vy.; Astor, Ru/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.18	74.68	50000.0		3050.0				1993-07-23T00:00:00Z	23	7	1993	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-75815				CC_BY_NC_4_0		M.Nüsser (Coll. B)			2020-01-23T02:19:00.990Z		GEODETIC_DATUM_ASSUMED_WGS84
615370689	82a53efc-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae	Picea	Picea smithiana		SPECIES	Picea smithiana Boiss.	Picea smithiana (Wallich) Boissier 1884		PK	Mushkin Forest, RH; Astor, Da/Northern Areas				dc3f994e-bd32-4714-8d88-6fb895fb48cc	35.48	74.73	50000.0		2700.0				1993-08-02T00:00:00Z	2	8	1993	5284834	5284834	PRESERVED_SPECIMEN	GMBA	The Himalayan Uplands Plant database (HUP Version 1)	GMBA-HUP-75814				CC_BY_NC_4_0		M.Nüsser (Coll. B)			2020-01-23T02:19:00.966Z		GEODETIC_DATUM_ASSUMED_WGS84
